timestamp,Sulf,Ammo,Tota,Blac,Benz,Ozon,PM2.,PM10,Nitr,Carb,Relative H,Precipitat,Wind Speed,Atmospheri,Net Radiat,Wind Direc,Global Rad,Temperatur,sm_Relative H,sm_Precipitat,sm_Wind Speed,sm_Atmospheri,sm_Net Radiat,sm_Wind Direc,sm_Global Rad,sm_Temperatur,traffic,sm_traffic,EURO_3,EURO_2,EURO_4,EURO_5,EURO_1,EURO_6,EURO_7,VType_4,VType_3,VType_1,VType_2,FType_1,FType_2,FType_4,FType_5,FType_3,DPF_2,DPF_1,small_len,med_len,lg_len,mon,tue,wed,thu,fri,sat,sun,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,0-15m,15-30m,30-45m,45-60m
2013-11-02 19:00:00,41.0,1.3959999999999997,46.0,2.3155500000000004,1.045,14.333333333333334,40.5,45.666666666666664,58.0,0.925,80.4,0.009000000000000003,0.8641111111111113,999.2,-11.0,215.22666666666666,0.0,14.199999999999998,71.35230922495307,0.04322470836005614,1.0134944405288357,999.5371563418191,17.41609438661057,144.58904814691775,30.27981394336252,14.521921490242786,2034,2355.792408562608,77,12,234,769,1,688,31,1764,23,2,23,803,834,110,65,0,1180,631,123,1662,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,529,467,509,529
2013-11-02 20:00:00,54.0,1.0829999999999995,48.666666666666664,2.4897,1.18325,12.0,44.0,47.333333333333336,56.0,1.0,83.6,0.003,1.1506666666666663,999.6,-10.0,191.90666666666667,0.0,13.866666666666667,73.16184737996247,0.036379766688044914,0.983617774645291,999.4697250734554,11.732875509288458,158.71657185086752,24.223851154690017,14.457537192194229,1891,2291.4339268500867,78,9,217,723,2,624,16,1623,26,3,18,724,741,125,78,2,1150,518,129,1520,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,534,489,487,381
2013-11-02 21:00:00,45.0,1.6179999999999999,47.333333333333336,3.1197,1.2502500000000003,12.0,38.5,35.333333333333336,48.625,0.9249999999999999,86.2,0.008000000000000002,0.7984444444444446,999.3,-10.0,246.69499999999996,0.0,13.783333333333331,75.24947790396998,0.029703813350435933,1.017027553049566,999.4957800587645,7.386300407430767,165.35459081402738,19.379080923752014,14.339363087088717,1354,2211.3471414800697,54,2,137,530,0,483,5,1178,18,4,11,471,598,70,72,0,789,421,64,1132,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,378,323,331,322
2013-11-02 22:00:00,52.0,1.1609999999999991,49.0,2.8488499999999997,1.11425,10.666666666666666,43.0,39.666666666666664,48.625,1.0,86.0,0.020500000000000004,0.779777777777778,999.2,-10.0,281.94666666666666,0.0,13.933333333333335,77.43958232317598,0.025363050680348748,0.9733109313285417,999.4566240470116,3.9090403259446136,181.6226726512219,15.503264739001612,14.228157136337641,1374,2039.877713184056,65,5,159,500,0,498,10,1202,21,4,10,505,575,102,55,0,833,404,86,1138,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,332,328,383
2013-11-02 23:00:00,52.0,1.3459999999999992,61.333333333333336,3.4250000000000007,1.242,11.0,45.0,38.333333333333336,47.875,1.125,88.6,0.008000000000000002,0.9514444444444443,999.0,-14.0,258.175,0.0,13.699999999999998,79.1516658585408,0.024390440544279003,0.9346043006183891,999.4052992376094,1.127232260755691,201.68747145431087,12.40261179120129,14.169192375736781,1609,1906.7021705472448,62,7,186,638,1,535,19,1413,18,4,13,626,652,105,65,0,996,450,74,1360,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,419,402,427,361
2013-11-03 00:00:00,51.0,1.296999999999999,54.0,3.3222500000000013,1.2534999999999998,11.0,47.5,38.666666666666664,47.625,0.9,92.8,0.008000000000000002,0.7478888888888889,998.4,-8.0,200.65,0.0,13.449999999999998,81.04133268683265,0.021112352435423205,0.9379723293836001,999.3242393900875,-1.8982141913954473,212.98497716344872,9.922089432961032,14.075353900589425,1363,1847.161736437796,50,7,162,514,3,485,6,1196,15,2,14,499,568,102,58,0,831,396,77,1134,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,360,308,325
2013-11-03 01:00:00,56.0,1.2699999999999991,55.0,3.457700000000001,1.1974999999999998,11.666666666666666,39.5,34.0,51.375,0.8999999999999999,94.4,0.056,1.0578888888888889,997.6,-10.0,262.3233333333333,0.0,13.25,83.39306614946612,0.018489881948338567,0.8999556412846579,999.13939151207,-3.118571353116358,210.51798173075898,7.937671546368826,13.950283120471541,939,1750.3293891502367,47,3,121,357,0,297,10,796,24,3,12,302,406,67,60,0,561,274,49,769,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,248,237,182
2013-11-03 02:00:00,48.0,1.1889999999999992,46.0,3.1773000000000007,1.1149999999999998,11.333333333333334,40.5,28.0,48.25,0.825,96.6,0.20850000000000002,0.8727777777777779,996.7,-7.0,313.3333333333333,0.0,12.866666666666667,85.59445291957292,0.025991905558670855,0.9315422908055041,998.831513209656,-4.494857082493087,220.87905205127385,6.350137237095061,13.810226496377235,556,1588.0635113201895,13,0,75,211,0,185,1,465,12,3,5,180,245,28,32,0,326,159,27,452,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,146,123,126
2013-11-03 03:00:00,44.0,1.0829999999999995,42.333333333333336,2.1337,0.9827499999999999,12.0,36.0,23.333333333333332,46.375,0.875,97.2,0.4585,0.8977777777777778,995.8,-5.0,127.88666666666666,0.0,12.799999999999999,87.79556233565833,0.06249352444693669,0.9197893881999589,998.4052105677249,-4.99588566599447,239.36990830768573,5.080109789676049,13.621514530435123,369,1381.6508090561517,14,2,46,142,0,124,0,306,15,1,6,109,172,25,22,0,212,116,16,305,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,92,87,71
2013-11-03 04:00:00,46.0,1.089999999999999,39.666666666666664,2.3266,1.0492499999999998,12.0,35.0,20.666666666666668,45.125,0.8999999999999999,97.6,0.7075,0.814888888888889,994.8,-3.0,284.68833333333333,0.0,12.633333333333333,89.67644986852666,0.14169481955754937,0.9153870661155228,997.88416845418,-4.9967085327955765,217.07325997948195,4.0640878317408395,13.4572116243481,358,1179.1206472449214,7,0,48,141,1,122,0,298,15,1,5,124,149,28,18,0,224,95,18,295,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,84,97,82
2013-11-03 05:00:00,36.0,1.0569999999999995,36.333333333333336,2.05365,0.9794999999999999,12.0,30.5,21.333333333333332,42.875,0.875,98.0,1.0585,1.0274444444444444,994.3,-4.0,289.6933333333333,0.0,12.633333333333333,91.26115989482133,0.2548558556460395,0.895287430670196,997.267334763344,-4.5973668262364615,230.59627465025224,3.2512702653926717,13.292435966145147,349,1014.8965177959373,15,1,51,121,0,117,1,281,17,0,8,97,164,26,19,0,200,106,9,287,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,88,89
2013-11-03 06:00:00,27.0,1.1069999999999995,30.333333333333332,2.13055,0.8977499999999998,10.666666666666666,27.5,17.0,37.875,0.825,98.0,1.221,1.265222222222222,993.9,-4.0,304.90833333333336,0.0,12.566666666666668,92.60892791585707,0.4155846845168316,0.9217188334250457,996.6738678106752,-4.477893460989169,242.4156863868685,2.6010162123141374,13.160615439582786,348,881.7172142367498,11,0,50,129,1,118,3,274,23,1,14,86,176,37,13,0,197,115,9,287,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,77,114,90
2013-11-03 07:00:00,33.0,1.0299999999999996,30.666666666666668,2.0758499999999995,0.8807499999999998,11.0,26.5,20.0,39.375,0.8,97.8,0.951,1.4366666666666668,993.7,-6.0,332.645,0.0,12.483333333333334,93.68714233268565,0.5766677476134654,0.990419511184481,996.1190942485403,-4.3823147687913355,254.91421577616148,2.08081296985131,13.041825684999564,443,774.9737713893999,20,3,74,167,0,132,3,338,34,8,19,135,215,39,10,0,259,136,20,352,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,98,127,142
2013-11-03 08:00:00,41.0,1.0219999999999998,34.333333333333336,2.0298000000000003,1.1149999999999998,12.666666666666666,23.5,23.0,40.375,0.975,97.6,0.15850000000000003,1.061,992.9,0.0,83.94166666666668,0.0,12.516666666666666,94.50971386614853,0.6515341980907724,1.0796689422809183,995.6352753988323,-4.705851815033069,270.4603726209292,1.664650375881048,12.930127214666317,625,708.57901711152,45,2,82,208,0,210,2,491,32,7,19,189,313,31,16,0,334,213,21,506,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,153,171,183
2013-11-03 09:00:00,32.0,0.9759999999999998,35.0,1.9345,0.9927499999999998,12.666666666666666,25.0,26.0,39.0,1.0,97.2,0.006,1.0065555555555552,992.7,20.0,153.67333333333332,10.0,12.766666666666667,95.12777109291882,0.552927358472618,1.0759351538247346,995.088220319066,-3.764681452026455,233.15663143007671,1.3317203007048386,12.847435105066388,1248,691.863213689216,55,6,143,440,6,430,10,1018,43,7,21,449,535,76,29,0,696,394,59,1003,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,255,339,416
2013-11-03 10:00:00,34.0,0.9899999999999999,35.666666666666664,1.9101,1.016,13.0,27.0,23.0,38.25,0.9750000000000001,97.0,0.0075000000000000015,1.1163333333333336,992.4,24.0,220.71,14.0,13.083333333333334,95.54221687433505,0.44354188677809436,1.0620592341708988,994.6105762552529,0.9882548383788361,217.25997181072805,3.0653762405638707,12.831281417386446,1903,803.0905709513728,76,4,205,744,1,664,13,1614,56,6,30,688,878,93,47,0,1057,647,71,1601,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,428,425,493,557
2013-11-03 11:00:00,28.0,1.3359999999999996,35.666666666666664,1.97395,0.9837499999999999,13.333333333333334,30.5,24.333333333333332,36.625,0.8999999999999999,97.0,0.0,1.497666666666667,992.6,61.0,290.0316666666667,37.0,13.283333333333333,95.83377349946805,0.3563335094224755,1.0729140540033857,994.1684610042024,5.590603870703069,217.94997744858244,5.252300992451097,12.881691800575824,2189,1023.0724567610984,94,13,248,820,2,763,19,1894,34,4,27,812,968,120,59,0,1224,733,118,1810,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,541,564,543,541
2013-11-03 12:00:00,33.0,0.9709999999999994,36.666666666666664,1.8424500000000004,0.9109999999999998,17.333333333333332,31.5,22.0,36.375,0.7749999999999999,91.8,0.12200000000000003,1.789777777777778,992.0,149.0,323.465,157.0,13.950000000000001,96.06701879957446,0.2850668075379804,1.157864576536042,993.8547688033619,16.672483096562456,232.36631529219932,11.601840793960879,12.962020107127326,2022,1256.2579654088788,85,11,208,746,5,688,18,1691,36,4,28,721,880,100,58,0,1095,661,105,1626,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,458,534,529,501
2013-11-03 13:00:00,30.0,1.057,31.333333333333332,1.6591000000000005,0.9734999999999999,23.333333333333332,29.5,22.0,35.625,0.75,86.6,0.12650000000000006,1.068111111111111,991.3,181.0,189.40166666666664,213.0,15.0,95.21361503965957,0.25245344603038433,1.2842472167843892,993.4838150426896,43.13798647724997,250.58605223375946,40.6814726351687,13.159616085701863,1755,1409.406372327103,71,14,190,646,4,599,15,1488,22,2,26,618,754,105,61,0,989,543,96,1413,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,497,438,438,382
2013-11-03 14:00:00,26.0,3.417000000000001,21.666666666666668,1.5730500000000007,0.9740000000000001,32.0,26.0,23.666666666666668,31.875,0.7,76.8,0.041999999999999996,1.2676666666666667,990.8,219.0,224.47833333333335,347.0,16.666666666666664,93.49089203172767,0.2272627568243075,1.2410199956497336,993.0470520341516,70.71038918179997,238.34917512034093,75.14517810813496,13.527692868561491,2030,1478.5250978616825,83,13,194,738,5,724,26,1727,32,3,24,738,889,96,60,3,1109,672,98,1658,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,414,500,530,586
2013-11-03 15:00:00,20.0,3.4140000000000015,19.0,1.3625500000000006,0.8455,44.333333333333336,24.0,22.666666666666668,30.625,0.7,67.8,0.02,1.507555555555556,990.5,161.0,265.65833333333336,291.0,17.633333333333336,90.15271362538213,0.190210205459446,1.2463493298531203,992.5976416273213,100.36831134543999,235.57500676293944,129.516142486508,14.155487628182527,2557,1588.8200782893462,73,9,270,970,6,891,25,2182,37,5,21,904,1135,143,62,1,1382,861,116,2102,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,675,612,557,713
2013-11-03 16:00:00,19.0,3.410000000000002,19.333333333333332,1.3359500000000004,0.771,49.333333333333336,25.0,22.333333333333332,31.125,0.675,64.4,0.13549999999999998,1.4537777777777778,990.3,43.0,253.965,174.0,17.516666666666666,85.6821709003057,0.15616816436755682,1.2985905749936075,992.1781133018571,112.494649076352,241.59167207701825,161.81291398920638,14.85105676921269,2919,1782.4560626314772,101,17,336,1090,4,1004,28,2511,38,4,28,1049,1287,174,70,1,1619,959,161,2386,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,792,694,679,754
2013-11-03 17:00:00,20.0,1.0319999999999994,27.666666666666668,1.4890000000000003,0.981,43.666666666666664,28.5,28.333333333333332,41.875,0.7749999999999999,68.8,0.08,1.3067777777777776,990.3,-44.0,264.1983333333333,35.0,16.383333333333333,81.42573672024457,0.15203453149404544,1.3296280155504416,991.8024906414857,98.5957192610816,244.06633766161463,164.25033119136512,15.384178748703487,2922,2009.7648501051817,127,10,288,1074,4,1040,45,2523,36,3,26,1088,1249,165,86,0,1644,942,166,2387,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,701,763,720,738
2013-11-03 18:00:00,47.0,0.8749999999999994,36.666666666666664,2.3143500000000006,1.049,19.0,43.5,34.666666666666664,59.625,0.8999999999999999,75.6,0.04349999999999999,1.1235555555555559,990.7,-62.0,245.33333333333334,0.0,15.0,78.90058937619567,0.13762762519523636,1.325057967995909,991.5019925131887,70.07657540886528,248.09273679595836,138.4002649530921,15.584009665629457,2493,2192.2118800841454,108,17,294,883,0,887,28,2156,37,2,22,972,1024,139,82,0,1452,762,160,2032,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,643,638,616,596
2013-11-03 19:00:00,49.0,1.617999999999999,52.0,3.1963500000000016,1.3125,10.333333333333334,48.0,38.0,68.25,1.0,80.8,0.004,1.1107777777777779,991.2,-63.0,238.88333333333333,0.0,14.116666666666667,78.24047150095655,0.1188021001561891,1.2847574855078383,991.341594010551,43.66126032709223,247.54085610343336,110.72021196247368,15.467207732503567,2289,2252.3695040673165,81,14,249,862,2,817,26,1992,37,2,20,847,979,136,89,0,1301,747,141,1885,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,621,601,507,560
2013-11-03 20:00:00,39.0,1.0779999999999992,48.333333333333336,2.657250000000001,1.2652499999999998,13.666666666666666,42.5,35.666666666666664,63.75,0.975,83.0,0.0,1.355222222222222,991.6,-63.0,260.88166666666666,0.0,13.816666666666665,78.75237720076524,0.09584168012495128,1.2499615439618263,991.3132752084409,22.329008261673785,245.80935154941338,88.57616956997896,15.197099519336188,1794,2259.6956032538533,70,7,221,652,0,643,13,1552,32,4,18,662,778,88,78,0,1037,566,131,1455,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,533,463,414,384
2013-11-03 21:00:00,44.0,1.5239999999999991,54.0,2.9212000000000016,1.1727499999999997,9.666666666666666,49.5,43.0,68.0,1.1,78.8,0.06249999999999999,1.1103333333333334,991.5,-64.0,293.71,0.0,13.183333333333332,79.6019017606122,0.07667334409996103,1.2710136796139055,991.3706201667528,5.263206609339026,248.82381457286405,70.86093565598317,14.921012948802284,1400,2166.5564826030827,41,3,142,530,3,510,9,1201,22,0,15,447,648,71,72,0,754,483,61,1159,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,360,342,319,379
2013-11-03 22:00:00,67.0,1.8259999999999992,77.0,3.7058500000000025,1.29675,12.333333333333334,48.5,42.666666666666664,70.375,1.125,73.4,0.012500000000000006,1.0789999999999997,992.0,-63.0,263.7283333333333,0.0,12.116666666666667,79.44152140848976,0.07383867527996883,1.2388776103577912,991.3964961334023,-8.58943471252878,257.80105165829127,56.68874852478654,14.573477025708495,1325,2013.2451860824663,56,7,137,483,0,476,12,1134,24,0,13,431,572,77,91,0,757,414,71,1087,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,329,352,348,296
2013-11-03 23:00:00,69.0,1.7239999999999995,132.33333333333334,3.9744000000000015,1.32175,11.666666666666666,53.5,49.0,75.625,1.45,76.2,0.0045,0.7442222222222223,992.1,-54.0,219.1,0.0,11.266666666666667,78.23321712679181,0.06157094022397507,1.206902088286233,991.5171969067218,-19.471547770023026,258.9865079932997,45.350998819829236,14.082114953900131,1031,1875.5961488659732,39,3,100,384,0,383,4,880,19,4,10,315,477,63,58,0,572,340,48,849,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,309,275,246,201
2013-11-04 00:00:00,72.0,1.9519999999999993,119.66666666666667,4.183350000000003,1.4630000000000003,10.666666666666666,66.0,61.666666666666664,72.5,1.4249999999999998,80.0,0.003,1.336777777777778,992.1,-58.0,46.91333333333333,0.0,10.766666666666667,77.82657370143346,0.05015675217918006,1.114366115073431,991.6337575253774,-26.377238216018423,251.00920639463976,36.28079905586339,13.519025296453439,2219,1706.6769190927787,71,13,267,842,3,784,8,1885,62,5,37,723,985,176,104,1,1315,671,106,1841,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,620,474,467
2013-11-04 01:00:00,53.0,1.792999999999999,68.66666666666667,3.425400000000002,1.2690000000000001,5.23,45.0,43.333333333333336,53.875,1.125,86.2,0.002,1.6435555555555559,991.9,-35.0,79.92999999999999,0.0,10.483333333333334,78.26125896114678,0.040725401743344054,1.1588484476143004,991.727006020302,-32.701790572814744,210.1900317823785,29.024639244690714,12.968553570496086,1034,1809.141535274223,43,5,131,369,2,378,4,866,43,9,14,355,466,65,46,0,607,325,51,858,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,267,253,172
2013-11-04 02:00:00,31.0,1.3970000000000007,33.0,1.9621500000000003,1.0339999999999998,6.333333333333333,24.0,25.0,39.75,1.0,95.0,0.0005,1.5041111111111114,991.9,-2.0,153.71666666666667,0.0,10.883333333333333,79.84900716891744,0.032980321394675244,1.2557898692025515,991.7616048162416,-33.161432458251795,184.1380254259028,23.219711395752572,12.471509523063537,551,1654.1132282193785,20,0,69,202,0,188,2,422,48,10,1,158,255,44,24,0,314,167,21,450,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,134,132,132
2013-11-04 03:00:00,24.0,0.9499999999999997,27.333333333333332,1.8719499999999998,0.9109999999999999,8.65,23.5,19.0,34.875,0.9249999999999999,96.2,0.001,1.4351111111111114,991.7,-32.0,87.76666666666667,0.0,10.733333333333333,82.87920573513395,0.026484257115740196,1.3054541175842636,991.7892838529933,-26.929145966601435,178.0537536740556,18.575769116602057,12.153874285117496,437,1433.490582575503,13,1,65,170,0,139,3,319,63,8,1,115,207,46,23,0,262,128,15,365,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,110,112,104
2013-11-04 04:00:00,22.0,0.9869999999999994,26.0,1.8884999999999998,0.914,8.693333333333333,23.5,13.666666666666666,31.125,0.875,96.4,0.001,1.446666666666667,991.3,-23.0,91.91666666666667,0.0,10.616666666666665,85.54336458810715,0.021387405692592155,1.331385516289633,991.7714270823948,-27.943316773281147,159.99633627257782,14.860615293281647,11.869766094760664,627,1234.1924660604025,31,1,86,227,0,199,5,435,100,14,0,158,313,60,18,0,360,189,17,520,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,139,157,216
2013-11-04 05:00:00,24.0,1.0549999999999997,25.0,1.86575,0.78425,8.366666666666667,20.0,14.0,31.0,0.825,95.4,0.0,1.502444444444445,991.2,-17.0,155.66,0.0,10.466666666666667,87.71469167048572,0.017309924554073725,1.35444174636504,991.6771416659159,-26.954653418624922,146.3804023513956,11.888492234625318,11.619146209141864,1488,1112.753972848322,89,3,200,590,0,433,6,989,262,51,19,384,755,130,52,0,908,405,41,1183,96,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,330,415,514
2013-11-04 06:00:00,30.0,0.9669999999999996,28.666666666666668,1.8538500000000004,0.78275,7.503333333333333,22.5,17.666666666666668,32.625,0.8500000000000001,96.8,0.001,1.5831111111111116,990.8,-2.0,175.10666666666665,0.0,10.583333333333334,89.25175333638857,0.013847939643258981,1.3840422859809212,991.5817133327328,-24.96372273489994,148.23632188111648,9.510793787700255,11.388650300646825,4123,1187.8031782786577,172,13,609,1605,2,1236,26,2658,787,148,72,1048,2129,410,76,2,2382,1241,175,3204,284,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,888,1173,1509
2013-11-04 07:00:00,48.0,1.1429999999999993,51.333333333333336,2.2565000000000004,0.8239999999999998,9.013333333333334,31.0,26.0,38.75,0.925,98.4,0.001,1.2404444444444442,990.7,-2.0,234.55333333333337,0.0,10.883333333333333,90.76140266911086,0.011278351714607187,1.4238560510069593,991.4253706661863,-20.370978187919953,153.61039083822652,7.608635030160205,11.227586907184127,8881,1774.8425426229262,342,61,1103,3149,4,2622,66,5595,1430,170,157,2314,3863,945,225,5,4693,2586,659,6291,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,2484,1854,2537
2013-11-04 08:00:00,64.0,1.0989999999999995,79.33333333333333,2.6418,1.114,6.59,59.5,37.0,48.125,1.275,98.2,0.0015000000000000002,1.1827777777777775,990.4,4.0,228.35833333333335,2.0,11.450000000000001,92.28912213528871,0.00922268137168575,1.3871737296944564,991.280296532949,-16.69678255033596,169.7989793372479,6.086908024128164,11.158736192413969,12585,3196.074034098341,549,170,1689,3022,13,3230,96,7304,1202,140,130,3510,3740,1134,381,11,5770,2915,1941,6506,321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2781,3014,3253,3537
2013-11-04 09:00:00,69.0,1.5329999999999993,85.33333333333333,2.9246000000000003,1.607,5.456666666666667,50.5,43.0,48.625,1.325,96.8,0.001,1.5202222222222224,990.1,27.0,97.96333333333332,53.0,11.800000000000002,93.47129770823096,0.0076781450973486005,1.3462945393111205,991.1042372263593,-12.55742604026877,181.51085013646502,5.269526419302531,11.216988953931176,11603,5073.859227278674,479,121,1327,3356,15,3548,87,7340,1352,130,124,3253,4221,1016,442,14,5574,3276,1480,7142,320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3264,3077,2606,2656
2013-11-04 10:00:00,64.0,1.6420000000000003,83.0,2.6686500000000004,1.3775000000000002,6.166666666666667,50.5,35.666666666666664,49.0,1.2,95.2,1.5510000000000002,1.5648888888888892,989.8,12.0,92.10000000000001,11.0,11.816666666666668,94.13703816658477,0.006342516077878881,1.381080075893341,990.9033897810874,-4.645940832215016,164.8013467758387,14.815621135442026,11.333591163144943,8964,6379.68738182294,276,59,792,3112,12,3320,64,6070,1333,145,95,2290,3887,994,464,8,4591,2981,672,6667,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2364,2239,2159,2202
